Search language,Translation language,Search text,Translation text,Tags / Comments,Search example,Translation example,Source text,Document / URL
de,en,abgemacht,agreed,"deal, settled","Regeln müssen <em>abgemacht</em>, Ziele definiert und eine Kommunikationsstrategie ausgetüftelt werden.","Rules need to be <em>agreed</em> on, objectives defined and a communication strategy contrived.",
de,en,Verschaffung,procurement,procuring,Bei der <em>Verschaffung</em> und/oder Pflege von Internetdomains fungiert BMF lediglich als Vermittler.,BMF only acts as intermediary regarding the <em>procurement</em> and/or maintenance of internet domains.,
de,en,geplatzt,burst,"broke, broken","Warum? Nun, die Derivativblase ist <em>geplatzt</em>.","Well, the derivative bubble <em>burst</em>.",
de,en,sonderbar,strange,"weird, odd",Das Jahr 7 war ebenfalls <em>sonderbar</em>.,The Year 7 was a <em>strange</em> one also.,
de,en,pauschal,general,"flat, flat-rate",Das lässt sich <em>pauschal</em> schwer beantworten.,To answer this in <em>general</em> is very difficult.,
de,en,stoffwechsel,metabolism,"metabolic, Stoffwechsel","Einblicke in die molekularen Mechanismen, die Zellwachstum und -<em>stoffwechsel</em> im gesunden und kranken Zustand steuern, könnten neue Therapien für viele Erkrankungen ermöglichen.",Understanding the molecular mechanisms that control growth and <em>metabolism</em> in health and disease may reveal new therapeutic strategies for a wide variety of disorders.,
de,en,Abnahme,decrease,"acceptance, decline",Die <em>Abnahme</em> der Schlauchkassette erfolgt in umgekehrter Richtung.,1 The <em>decrease</em> in the hose cassette is in the reverse direction.,
de,en,geflossen,flowed,"spent, flown",300.000 Euro für Soforthilfe sind bereits nach Sambia <em>geflossen</em>.,"A total of 300,000 Euros have already <em>flowed</em> to Zambia for immediate aid.",
de,en,Bildfläche,scene,"screen, radar",Danach verschwand er spurlos von der <em>Bildfläche</em>.,"After that, he disappeared from the <em>scene</em> without a trace.",
de,en,karten,cards,"maps, tickets, card",<em>karten</em>,<em>cards</em>,
de,en,Rechnung,invoice,,Die <em>Rechnung</em> wird zusammen mit der Bestellung zugestellt.,The <em>invoice</em> will be delivered together with the placed order.,
de,en,Himbeere,raspberry,,Einige Gärtner gießen die <em>Himbeere</em> nach dem Auftreten der ersten Eiskruste.,Some gardeners water the <em>raspberry</em> after the appearance of the first icy crust.,
de,en,eitel,vain,,Einige von uns sind besitzergreifend und <em>eitel</em>.,"Some of us, we're quite possessive, very <em>vain</em>...",
de,en,Quark,Quark,,Produzent der Datei ist <em>Quark</em> Software.,The manufacturer of the file is <em>Quark</em> Software.,
de,en,Verband,association,,CHOCOSUISSE ist der repräsentative <em>Verband</em> der Schweizer Schokoladeindustrie.,CHOCOSUISSE is the <em>association</em> that represents the Swiss chocolate industry.,
de,en,Eigenheit,peculiarity,,Eine weitere <em>Eigenheit</em> der parthischen Architektur ist die Verfremdung klassischer Baustrukturen.,Another <em>peculiarity</em> of the Parthian architecture is the alienation of classical building structures.,
de,en,Gegenwart,present,,Publikationen zur Geschichte und <em>Gegenwart</em> Albaniens.,Publications on the history of and on <em>present</em> topics in Albania.,
de,en,Strand,beach,,"Nach dem Hafen Ausgang finden Sie Schilder nach Mikri Vigla <em>Strand</em>, Orkos <em>Strand</em>, Kastraki <em>Strand</em> oder Pyrgaki <em>Strand</em>.","By getting out of the port of Naxos please check for signs for Mikri Vigla <em>beach</em>, Orkos <em>beach</em>, Kastraki <em>beach</em> or Pyrgaki <em>Beach</em>.",
de,en,einsteigen,board,,Am Hauptbahnhof Garmisch-Partenkirchen kann man direkt in die Zugspitzbahn <em>einsteigen</em>.,You can <em>board</em> the Zugspitz cog railway at the Garmisch-Partenkirchen main station.,
de,en,Kuppel,dome,,Sie besitzt einen runden Grundriss und eine herrliche <em>Kuppel</em>.,It has a circular floor plan and is crowned by a remarkable <em>dome</em>.,
de,en,edel,noble,,Diese Geschenkgutscheine sind aufwändig gestaltet und <em>edel</em> gedruckt.,These gift vouchers are elaborately designed and printed on <em>noble</em> paper.,
de,en,Telefonzelle,phone booth,,3.5 Kopfhörerbuchse Eingangsmultiplexer und eine <em>Telefonzelle</em>...,3.5 headphone jack input multiplexer and a <em>phone booth</em>...,
de,en,angenehm,pleasant,,Außerdem wird die Kabine <em>angenehm</em> vorgeheizt.,"In addition, the cab is preheated to a <em>pleasant</em> temperature.",
de,en,Wüste,desert,,Karen künstlerische Sachkenntnis wird von Youssef unglaublichem Wissen der <em>Wüste</em> begleitet.,Karen's artistic expertise is accompanied by Youssef's incredible knowledge of the <em>desert</em>.,
de,en,Zollbeamte,customs officials,,Nie hatte ich soviel Polizei und <em>Zollbeamte</em> gesehen.,Never before had I seen such a number of policemen and <em>customs officials</em>.,
de,en,satt,full,,Eigentlich waren wir nach der vielfältigen Antipasti-Auswahl schon <em>satt</em>.,"Actually, we were already <em>full</em> by the diverse antipasti selection.",
de,en,Stockwerk,floor,,Vom oberen <em>Stockwerk</em> hat man eingeschränkten Meerblick.,The apartments in the upper <em>floor</em> have limited sea view.,
de,en,Überweisung,transfer,,Sie können die <em>Überweisung</em> sofort unterzeichnen oder in der Versandmappe speichern.,You can sign the <em>transfer</em> immediately or save it in the remittance folder.,
de,en,hissen,hoist,,Es bleibt auf einem Stumpf zu <em>hissen</em> und "settle" im Garten.,It remains to <em>hoist</em> it on a stump and "settle" in the garden.,
de,en,geheim,secret,,Viele Glückspilze wollen nach einem Lottogewinn ihre Identität <em>geheim</em> halten.,Many people prefer to keep their identity <em>secret</em> after a lottery win.,
de,en,Haarschnitt,haircut,,"Seine Großmutter war Irokesin, wie sein <em>Haarschnitt</em>.","His grandmother was an Iroquois, just like his <em>haircut</em>.",
de,en,vorbringen,argument,,Er konnte keinerlei Argument dafür <em>vorbringen</em>.,He could not make any <em>argument</em> for it.,
de,en,Anhänger,pendant,,Stern geformte <em>Anhänger</em>. Gemacht mit Swarovski Elementen.,Shine with our star shaped <em>pendant</em> made with Swarovski Elements.,
de,en,Gewächshaus,greenhouse,,Im <em>Gewächshaus</em> bilden sich auf dem Spalier Gurken.,"In the <em>greenhouse</em>, cucumbers are formed on the trellis.",
de,en,Rippe,rib,,Dabei wurde meine <em>Rippe</em> stark gequetscht.,"During the forced feeding, my <em>rib</em> was badly bruised.",
de,en,Ahorn,maple,,Er fertigte einen Schreibtisch aus Kirschbaum und <em>Ahorn</em>.,He made an escritoire out of cherry tree and <em>maple</em>.,
de,en,Aufruf,call,,Keine vier Wochen später ist dieser <em>Aufruf</em> Realität.,"Less than four weeks later, this <em>call</em> has become a reality.",
de,en,Seife,soap,,"Diese Pflanzenschutzmittel enthielten Kerosin, <em>Seife</em> und Arsen.","These crop protection products contained kerosene, <em>soap</em> and arsenic.",
de,en,vorhersagen,predict,,Daraus können sie das erfolgreichste Handelsverhalten <em>vorhersagen</em> und ausführen.,From this they will be able to <em>predict</em> and carry out the most successful trading behaviours.,
de,en,beeilen,hurry,,"Sag, er solle sich <em>beeilen</em>.",Tell him to <em>hurry</em>. I'm going to get the priest.,
de,en,Abteilung,Department,,Die kriminologische <em>Abteilung</em> arbeitet dagegen projektbezogen.,"The <em>Department</em> of Criminology, in contrast, works in a project-oriented manner.",
de,en,Kralle,claw,,Krallenschere benutzen: Über jeder <em>Kralle</em> klicken.,Click above each <em>claw</em> to use the claw clippers.,
de,en,Erlaubnis,permission,,Sie hatten den Geltungsbereich ihrer Ausländerbehörde ohne <em>Erlaubnis</em> verlassen.,They had traveled outside the jurisdiction of their foreign nationals authority without <em>permission</em>.,
de,en,streicheln,caress,,Seine fleckigen Hände wollen sie <em>streicheln</em>.,His liver-spotted hands are going to want to <em>caress</em> her.,
de,en,tanken,refuel,,Und dann müssen Sie natürlich auch <em>tanken</em>.,"And of course, you're going to need to <em>refuel</em>.",
de,en,wüste,desolate,,"Diese lange, stark beanspruchende Teilstrecke windet sich durch <em>wüste</em> Zonen ohne besondere Schwierigkeiten.","This long, demanding leg winds through <em>desolate</em> areas without any particular difficulties.",
de,en,riechen,smell,,Es sollte jedoch nicht seltsam gefärbt oder schlecht <em>riechen</em>.,"However, it shouldn't be strangely colored or <em>smell</em> bad.",
de,en,einschenken,pour,,Connect Roboter können Ihnen bereits Bier <em>einschenken</em>...,Read More Connect Robots can already <em>pour</em> beer for you...,
de,en,kümmern,take care,,Sie <em>kümmern</em> sich um das Thermomanagement der zahlreichen Elektronikbauteile.,They <em>take care</em> to ensure thermo-management of countless numbers of electronic components.,
de,en,Zusammenfassung,Summary,,<em>Zusammenfassung</em> bezüglich Bitmanagement und des Produktportfolios.,<em>Summary</em> of background information in respect of Bitmanagement and its product portfolio.,
de,en,Erbe,heritage,,Sowie andere Städte im kulturellen <em>Erbe</em> der Tschechischen Republik.,As well as other cities in the cultural <em>heritage</em> of the Czech Republic.,
de,en,schmecken,taste,,Verbotene Früchte sollen süßer und besser <em>schmecken</em>.,Forbidden fruits are said to <em>taste</em> sweeter and better.,
de,en,Glühbirne,light bulb,,Sie können diese <em>Glühbirne</em> absolut selbst installieren.,You can absolutely install this <em>light bulb</em> all by yourself.,
de,en,steil,steep,,Manchmal können Golf-Mitgliedschaften werden ziemlich <em>steil</em>.,"Sometimes, golf memberships can be quite <em>steep</em>.",
de,en,rücksichtsvoll,considerate,,Gäste werden gebeten sich jederzeit <em>rücksichtsvoll</em> zu verhalten.,Guests are required to conduct themselves at all times <em>considerate</em>.,
de,en,Kühlschrank,fridge,,Mit <em>Kühlschrank</em> zum Selbstbefüllen und Wasserkocher.,With a <em>fridge</em> for you to fill and an electric kettle.,
de,en,Vorhang,curtain,,Ein zweiter <em>Vorhang</em> am Ende des Ganges.,A second <em>curtain</em> at the end of the hallway...,
de,en,Note,Note,,Luanke Schutzhülle Für Xiaomi Redmi <em>Note</em> 4X Thermische Induktion Des...,Luanke Cover Protector Case for Xiaomi Redmi <em>Note</em> 4X Thermal Induction Design...,
de,en,Tüte,bag,,Am einfachsten funktioniert das mit einer wiederverschließbaren <em>Tüte</em>.,The easiest way to do this is in a resealable <em>bag</em>.,
de,en,versprechen,promise,,Leider können auch Medikamente oder chirurgische Verfahren keinen Erfolg <em>versprechen</em>.,"Unfortunately, medication and surgical procedures offer little <em>promise</em> of success in treating the disease.",
de,en,gestreift,Striped,,Vergleichen Neu Regenbogen <em>gestreift</em> Papiertüten-10 Stk.,Compare New Rainbow <em>Striped</em> Treat Bags- 10 Ct.,
de,en,Fahne,flag,,Diese <em>Fahne</em> wurde 1972 eingeführt und 1993 abgeändert.,This <em>flag</em> was established in 1972 and modified in 1993.,
de,en,Schnäppchen,bargain,,Ergattern Sie <em>Schnäppchen</em> auf dem Northampton Market.,Or drive a hard <em>bargain</em> at a stall in Northampton Market.,
de,en,Schriftsteller,writer,,Dieses Schicksal widerfuhr auch dem bedeutenden <em>Schriftsteller</em> Nikolai Gogol.,This fate befell the remains of the great <em>writer</em> Nikolay Gogol.,
de,en,begleitet,accompanied,,Aus Sicherheitsgründen <em>begleitet</em> uns ein Kettenfahrzeug.,For safety reasons we are <em>accompanied</em> by a track-vehicle (snow-cat).,
de,en,Erlösung,salvation,"redemption, deliverance",Außerhalb der Kirche war eine <em>Erlösung</em> unmöglich.,"Outside of the church, there was no possibility of <em>salvation</em>.",
de,en,Abfall,waste,"garbage, drop",Gleichzeitig vermieden wir Entsorgungskosten und <em>Abfall</em>.,At the same time we avoid costs for disposal and <em>waste</em>.,
de,en,körperlich,physically,"bodily, corporeally",Zunächst entwickeln Mütter ihre Kinder <em>körperlich</em>.,"First, with his help, moms develop their children <em>physically</em>.",
de,en,begleiten,accompany,"support, join",Außerdem <em>begleiten</em> Klüh-Mitarbeiter Alemannia-Fans zu Auswärtsspielen.,"Moreover, Klüh staff also <em>accompany</em> Alemannia fans to away games.",
de,en,Umsatz,sales,"revenue, turnover",Streich- und Zupfinstrumente haben hingegen an <em>Umsatz</em> verloren.,"Bowed and plucked instruments, on the other hand, lost their <em>sales</em>.",
de,en,Gegensatz,contrast,"opposition, stands",Der schärfste <em>Gegensatz</em> entsteht allerdings durch das Schlußthema.,The sharpest <em>contrast</em> is nevertheless produced by the closing theme.,
de,en,erkennbar,recognizable,"visible, recognisable",Einzelheiten im Innenraum bleiben gleichzeitig <em>erkennbar</em>.,Dark details in the interior remain <em>recognizable</em> at the same time.,
de,en,Lücken,gaps,"gap, loopholes",Bei Staus oder <em>Lücken</em> kommt eine seitliche Bewegung hinzu.,There is an additional lateral movement in the case of congestion or <em>gaps</em>.,
de,en,Vergütung,remuneration,"compensation, payment",Zur <em>Vergütung</em> wird die Mehrwertsteuer hinzugerechnet.,The VAT will also be added to the price of <em>remuneration</em>.,
de,en,abgesetzt,discontinued,"sold, deposed",Danach können die Medikamente ganz <em>abgesetzt</em> werden.,"Once the valve has settled in, medication can be <em>discontinued</em>.",
de,en,übrigens,By the way,"incidentally, actually",Dirk ist <em>übrigens</em> ambitionierter Mountainbikefahrer und Marathonläufer.,"<em>By the way</em>, Dirk is an ambitious mountain biker and marathon runner.",
de,en,ablenken,distract,"deflect, divert",Laserstrahlen können Piloten in entscheidenden Flugphasen <em>ablenken</em> und vorübergehende Sehstörungen verursachen.,Lasers can <em>distract</em> pilots during critical phases of flight and can cause temporary visual impairment.,
de,en,Wiese,Meadow,"lawn, field",Landschaftsbild im Frühling: <em>Wiese</em> mit blühenden Narzissen.,View of the Cézallier in spring: <em>Meadow</em> with flowering daffodils.,
de,en,sondern,but,"as, instead",Wortgruppen bilden keinen Satz <em>sondern</em> Ketten.,Word groups don't form sentences <em>but</em> chains.,
de,en,Verschwendung,waste,"wastage, wasting",Das Design reduziert die <em>Verschwendung</em> von Flaschenmaterial sowie Flüssigseife.,The design reduce the <em>waste</em> of bottle material as well as liquid soap.,
de,en,ausgelaufen,expired,"ended, leaked",Die Mandate der Länder-Arbeitsgruppen sind inzwischen <em>ausgelaufen</em>.,The mandates of the country related working groups have now <em>expired</em>.,
de,en,gerechnet,expected,"calculated, counted",Mit einer endgültigen Finanzentscheidung der Landesregierung Nordrhein-Westfalen wird im Herbst 2012 <em>gerechnet</em>.,The final funding decision by the North Rhine-Westphalia state government is <em>expected</em> in autumn 2012.,
de,en,Angehörige,members,"relatives, families",Gleichzeitig können <em>Angehörige</em> anderer Berufsgruppen ihre Fachkompetenzen vertiefen.,"At the same time, <em>members</em> of other professions can deepen their professional knowledge.",
de,en,Verlässlichkeit,reliability,"dependability, accountability",Gleichzeitig bietet das Familienunternehmen Liebherr Stabilität und <em>Verlässlichkeit</em>.,"At the same time, Liebherr is a family-owned company that offers stability and <em>reliability</em>.",
de,en,verhindert,prevented,"preventing, avoided",Übermäßige Wärmeentwicklung beim Schweißen <em>verhindert</em> ein Überhitzungsschutz.,Excessive heat generation during the welding process is <em>prevented</em> due to an overheating protection system.,
de,en,erlebt,experienced,"seen, witnessed",Sie haben das wahrscheinlich selbst <em>erlebt</em>.,"Well, you've probably <em>experienced</em> this yourself.",
de,en,Rechtfertigung,justification,"justifying, excuse",Eine diesbezügliche <em>Rechtfertigung</em> ist in den Prüfplan aufzunehmen.,A <em>justification</em> to this effect shall be included in the protocol.,
de,en,teilgenommen,participated,"attended, taken part",Bisher haben pro Veranstaltung etwa 25-30 Kollegen <em>teilgenommen</em>.,Up to now roughly 25-30 colleagues have <em>participated</em> per event.,
de,en,geäußert,expressed,"voiced, raised","Wir berücksichtigen alle Verbesserungsvorschläge, die von Benutzern <em>geäußert</em> werden.","We consider all improvement suggestions, which are <em>expressed</em> by our users.",
de,en,Geschenk,gift,"present, treat",Billiger Anspitzer als <em>Geschenk</em> zum Kindergeburtstag.,Cheap pencil sharpener as a <em>gift</em> for a children's birthday.,
de,en,Rückschlag,setback,"blow, kickback",Im zweiten Durchgang musste er jedoch einen <em>Rückschlag</em> verkraften.,He then had to deal with a <em>setback</em> during the second heat though.,
de,en,ungeschlagen,unbeaten,"undefeated, unbeatable",Besonders im Hochtemperaturbereich sind PFPE-Fette und auch Öle oftmals <em>ungeschlagen</em>.,Especially regarding the high-temperature range PFPE greases and also oils are often <em>unbeaten</em>.,
de,en,anschauen,watch,"look at, view","Twitch-Zuschauer erhalten LootScape-Belohnungen, wenn sie ausgewählte RuneScape-Streams <em>anschauen</em>.",Twitch viewers will receive LootScape rewards when they <em>watch</em> selected RuneScape streams.,
de,en,ausgehandelt,negotiated,"brokered, bargained",Allerdings haben einige Kunden mit AIXTRON individuelle Geschäftsbedingungen <em>ausgehandelt</em>.,"However, occasionally some customers of AIXTRON have specifically <em>negotiated</em> terms and conditions of business.",
de,en,abgesichert,secured,"protected, covered",Alle Zahlungen über PayPal sind durch das PayPal-Käuferschutzprogramm <em>abgesichert</em>...,All payments through PayPal are <em>secured</em> by the PayPal Buyer Protection programme.,
de,en,Hinderung,hindrance,obstruction,Dies wird durch die sterische <em>Hinderung</em> der sterisch anspruchsvollen trivalenten Liganden erklärt.,This is explained by steric <em>hindrance</em> of bulky trivalent ligands.,
de,en,Hintergrund,background,"backdrop, context",Dieser kulturelle <em>Hintergrund</em> beeinflusst seine künstlerische Arbeit.,The influence of Attia's cultural <em>background</em> is evident in his artistic work.,
de,en,Anwendung,Application,"use, app",<em>Anwendung</em> Handverarbeitung mittels Spritzflasche oder als Umlauföl.,<em>Application</em> Hand processing by means of a spray bottle or as circulating oil.,
de,en,vermutlich,Probably,"presumably, likely",Die Schenkelmauern wurden <em>vermutlich</em> gleichzeitig abgebrochen.,<em>Probably</em> the linking walls were broken off at the same time.,
de,en,entstehen,arise,"create, result",Einerseits <em>entstehen</em> neue Innovationsmöglichkeiten durch Technologien.,"On the one hand, new opportunities for innovation <em>arise</em> from technologies.",
de,en,entstanden,emerged,"developed, originated",Zwei Gartenbücher <em>entstanden</em> nach ihrer Arbeit als Gärtnerin in Galloway.,Two garden books <em>emerged</em> after her work as a gardener in Galloway.,
de,en,bestand,consisted,"inventory, collection",Später <em>bestand</em> ihre Hauptbewaffnung aus Feuerwaffen.,"Later, their main armament <em>consisted</em> of firearms.",
de,en,Buchweizen,buckwheat,,Die Hauptmahlzeit ist <em>Buchweizen</em> mit Rindergulasch.,The main meal is <em>buckwheat</em> with beef goulash.,
de,en,Aussetzen,Exposure,,<em>Aussetzen</em> des Leichnams zum Fraß durch wilde Tiere.,<em>Exposure</em> of the body to be eaten by wild animals.,
de,en,Nachkauf,Repurchase,,<em>Nachkauf</em> einzelner Sicherungsachsen mit individueller Codierung zum vorhandenen Pitlock-System.,<em>Repurchase</em> single security axles with individual codings to the existing Pitlock system.,
de,en,Streiflicht,Side light,,<em>Streiflicht</em> arbeitet mit den größten Marken der Außenbeleuchtung und Design.,<em>Side light</em> works with the biggest brands of Outdoor Lights and design.,
de,en,anhaben,touch,,Fünfzig trainierte und synchronisierte Saiyajins zusammen hatten dem Millenniums-Krieger nichts <em>anhaben</em> können.,"Fifty Saiyan together, trained and synchronized couldn't <em>touch</em> the Millenary fighter.",
de,en,Umgang,handling,,Die Comicreportage behandelt außerdem Deutschlands <em>Umgang</em> mit der eigenen Kolonialgeschichte.,The comics reportage furthermore confronts Germany's <em>handling</em> of its own colonial past.,
de,en,angehabt,wore,,Clint Eastwood hat nie so was <em>angehabt</em>.,Clint Eastwood never <em>wore</em> anything like this.,
de,en,Papagei,parrot,,Als ob er einen <em>Papagei</em> erwürgt.,It's like he's up there strangling a <em>parrot</em> or something.,
de,en,Besitzer,owner,,Normale Hubots brauchen natürlich verantwortliche <em>Besitzer</em>.,We agree that regular hubots must be traceable to an <em>owner</em>.,
de,en,treulich,faithfully,,Wir wollen das Erbe der alten Jugendbewegung <em>treulich</em> hüten und pflegen.,We want to <em>faithfully</em> preserve and cultivate the legacy of the old youth movement.,
de,en,verbinden,Connect,,Gleichzeitig mit beliebig vielen Auftraggebern <em>verbinden</em>.,<em>Connect</em> to an unlimited number of customers at the same time.,
de,en,trau,dare,,Also <em>trau</em> Dich zu deinem Herzensthema vor anderen zu sprechen.,So <em>dare</em> to speak about your heart topic in front of others.,
de,en,Erfahrung,experience,,Ganzheitlich und mit jahrzehntelanger <em>Erfahrung</em> im Wasserbau.,Integrally and on the back of many decades of <em>experience</em> with water engineering.,
de,en,Ersatz,replacement,,Diese Batterie ist ideal für <em>Ersatz</em> von Makita-4600.,This battery is ideal for <em>replacement</em> of the Makita 4600.,
de,en,spürt,feels,,Als Crossmedianer <em>spürt</em> er die leisesten Schwingungen im Subtextraum.,"As a cross median, he <em>feels</em> the slightest vibration in the subtext space.",
de,en,ausgezeichnet,awarded,,Als beliebteste Wanderregion Deutschlands 07/08 <em>ausgezeichnet</em>.,In July 2008 <em>awarded</em> as Germany's most popular hiking region.,
de,en,ausgezeichneter,excellent,,"Coole, hochelastische Basicteile in <em>ausgezeichneter</em> Schnittform.","Cool, highly elastic basics with an <em>excellent</em> cut.",
de,en,Erklärung,declaration,,1 erlischt spätestens 2 Jahre nach Abgabe der <em>Erklärung</em>.,1 expires not later than 2 years from the making of the <em>declaration</em>.,
de,en,spüren,feel,,Wiedergeborene <em>spüren</em> normalerweise die Bewegungen des Fötus einige Wochen früher.,Re-born usually <em>feel</em> the movements of the fetus a few weeks earlier.,
de,en,Gesicht,face,,Erst daraufhin säuberten die Polizeibeamten sein <em>Gesicht</em>.,Only then did the police agents clean his <em>face</em>.,
de,en,einzig,only,,Jedoch sollten Kleingruppen nicht die <em>einzig</em> untersuchte soziale GranularitŠt sein.,"However, small groups should not be the <em>only</em> social granularity studied.",
de,en,Abstand,distance,,Beide Ausgänge sitzen nebeneinander aber mit deutlichem <em>Abstand</em>.,"Both sockets are adjacent, but have a considerable <em>distance</em> to each other.",
de,en,vorgekommen,happened,,Dies ist auch in anderen Fällen während des griechischen Ratsvorsitzes <em>vorgekommen</em>.,It has also <em>happened</em> to us on other occasions during the course of the Greek Presidency.,
de,en,aufgenommen,recorded,,Die Musik wird ohne Qualitätsverlust für bestmöglichen Hörgenuss <em>aufgenommen</em>.,The music is <em>recorded</em> with no quality loss for your best enjoyment.,
de,en,hervorragend,excellent,,"Sie verbindet zwei herausragende Unternehmen, die <em>hervorragend</em> zueinander passen.",It combines two outstanding companies that are an <em>excellent</em> fit for one another.,
de,en,hervorragen,protrude,,"Ein Zuschnitt, wie mit Anspruch 10 beansprucht, wobei die Projektionen aus den Plattenelementen <em>hervorragen</em>.",A blank as claimed in claim 10 wherein the projections <em>protrude</em> from the panels.,
de,en,hilfsbereit,helpful,,Die Mitarbeiter waren freundlich und <em>hilfsbereit</em>.,Check in was fast and the staff were pleasant and <em>helpful</em>.,
de,en,Betreuung,support,,Auch die <em>Betreuung</em> Ihrer Systeme wird von qualifizierten Administratoren übernommen.,Also the <em>support</em> of your systems will be undertaken by qualified administrators.,
de,en,mehrfach,several times,,Mindestens ein Möbelstück wurde <em>mehrfach</em> übermalt.,At least one piece of furniture has been painted over <em>several times</em>.,
de,en,entlassen,release,,Damit <em>entlassen</em> wir die Stellenbewerberdaten nicht aus unserer wirksamen Kontrolle.,"In this way, we do not <em>release</em> the Employee Candidate Data from our effective control.",
de,en,zuträglich,beneficial,,Für Mensch und Tier sind Farbenessen und Farbentrinken sehr <em>zuträglich</em>.,"For humans and animals, eating and drinking colours is very <em>beneficial</em>.",
de,en,verschlechtert,deteriorated,,Die Lage dieser Bevölkerung hat sich zweifellos <em>verschlechtert</em>.,"In a word, there can be no doubt that the situation of the population has <em>deteriorated</em>.",
de,en,empfand,felt,,Stattdessen <em>empfand</em> sie es als besser als die ursprüngliche Sojamilch.,"Instead, she <em>felt</em> that it was better than the original soymilk.",
de,en,empfinden,feel,,Dafür sollten wir Respekt und Mitgefühl <em>empfinden</em>.,That's something we should <em>feel</em> respect and sympathy for.,
de,en,Einsatz,use,,Qualitätsverbesserungen - insbesondere durch <em>Einsatz</em> neuer Fahrzeuge.,Quality improvements - especially as a result of the <em>use</em> of new vehicles.,
de,en,verschlechtern,deteriorate,,Die globale Konjunktur dürfte sich 2016 weder markant verbessern noch <em>verschlechtern</em>.,The global economy is expected neither to improve nor <em>deteriorate</em> markedly in 2016.,
de,en,verschlechterte,deteriorated,,Erst später <em>verschlechterte</em> sich die Situation auf den internationalen Märkten.,It was not until later that the situation on the international markets <em>deteriorated</em>.,
de,en,Ausnahme,exception,,Die einzige <em>Ausnahme</em> bilden mathematische Operationen.,The only <em>exception</em> to this rule is when you use mathematical operations.,
de,en,Ausziehtisch,extending table,,Dalila <em>Ausziehtisch</em> aus Glas und lackiertem Metall von Bontempi.,Cruz <em>extending table</em> in glass by Bontempi with lacquered metal structure and top in different finishes and colours.,
de,en,absichtlich,intentionally,,"Zweitens, sei ein Gentleman; beleidige niemanden <em>absichtlich</em>.","Second, be a gentleman; do not <em>intentionally</em> insult anyone.",
de,en,auszieht,undresses,,"Frau, die für Geld tanzt und sich <em>auszieht</em>.",A woman who dances and <em>undresses</em> for money.,
de,en,Bestätigung,confirmation,,Hierfür muss eine ärztliche <em>Bestätigung</em> vorliegen.,"For this, however, you must submit a medical <em>confirmation</em>.",
de,en,ausfallen,fail,,Das beeinträchtigt andere Verbraucher und schwache Netze können <em>ausfallen</em>.,"This has an influence on other consumers, and weak power supplies may <em>fail</em>.",
de,en,Strafe,punishment,,Anina bekommt als <em>Strafe</em> für eine Pausenhofsrangelei einen mysteriösen Brief.,"As <em>punishment</em> for a schoolyard fight, Anina gets a mysterious letter.",
de,en,Erstattung,refund,,Deshalb haben wir die Rücksendung und <em>Erstattung</em> strukturiert.,That's why we structured the reshipping and <em>refund</em> process.,
de,en,Ausschluss,exclusion,,Regeln über <em>Ausschluss</em> gelten auch für die Mitglieder des Exekutiv-Komitees.,The above-stated rules for <em>exclusion</em> shall apply also to the members of the Executive Committee.,
de,en,ausfällt,fails,,Wenn der Master-Druckserver <em>ausfällt</em> (bspw.,If the master print server <em>fails</em> (e.g.,
de,en,wirklich,really,,Doch man verliert nichts <em>wirklich</em> Wesentliches.,But in the end you don't lose anything <em>really</em> essential.,
de,en,abgemeldet,logged out,,Dort wird Ihre Chipkarte vom Autoload-Verfahren <em>abgemeldet</em>.,Your chip card will be <em>logged out</em> of the Autoload process there.,
de,en,hinkriegen,fix,,Wir müssen es trotzdem wieder <em>hinkriegen</em>.,We still need to <em>fix</em> it.,
de,en,Ausstattung,equipment,,"Zusätzliche <em>Ausstattung</em>: Haartrockner, Toaster.","Additional <em>equipment</em>: Hair dryer, water kettle, food mixer.",
de,en,Tatsache,fact,,Diese <em>Tatsache</em> bestätigt den zutiefst theozentrischen Charakter des Rosenkranzgebets.,This <em>fact</em> confirms the profoundly theocentric character of the prayer of the rosary.,
de,en,übernimmt,takes over,,Herr Klaus-Peter Neumann <em>übernimmt</em> die Leitung sämtlicher Niederlassungsaktivitäten in Hohenbrunn.,Mr. Klaus-Peter Neumann <em>takes over</em> the management of all establishment activities in Hohenbrunn.,
de,en,unterdrückt,suppressed,,Störgeräusche von außen sind weitestgehend <em>unterdrückt</em>.,Unwanted noises from the outside are <em>suppressed</em> to the greatest possible extent.,
de,en,verdeckt,covered,,Bei abnehmbaren Abdeckrahmen wird der Bügel <em>verdeckt</em> und gleichzeitig fixiert.,The brackets are <em>covered</em> and attached at the same time when removable cover frames are used.,
de,en,verdecken,cover,"hide, obscure",Das blaue Testbeispiel muss die roten Vergleiche komplett <em>verdecken</em>.,The blue test case has to <em>cover</em> the red comparisons completely.,
de,en,kehren,return,,Gegen abend <em>kehren</em> wir nach Calafate zurück.,Late in the afternoon we <em>return</em> to El Calafate.,
de,en,vielfältig,diverse,,Die Wirtschaftsstruktur ist hier ausgesprochen <em>vielfältig</em>.,The structure of the local economy is in fact very <em>diverse</em>.,
de,en,lieblich,lovely,,Die Rheinebene macht unser Klima sehr mild und <em>lieblich</em>.,Being located in the rhine valley makes our climate very mild and <em>lovely</em>.,
