de,en,Besitzer,owner,Normale Hubots brauchen natürlich verantwortliche Besitzer.,We agree that regular hubots must be traceable to an owner.,
de,en,treulich,faithfully,Wir wollen das Erbe der alten Jugendbewegung treulich hüten und pflegen.,We want to faithfully preserve and cultivate the legacy of the old youth movement.,
de,en,verbinden,Connect,Gleichzeitig mit beliebig vielen Auftraggebern verbinden.,Connect to an unlimited number of customers at the same time.,
de,en,trau,dare,Also trau Dich zu deinem Herzensthema vor anderen zu sprechen.,So dare to speak about your heart topic in front of others.,
de,en,Erfahrung,experience,Ganzheitlich und mit jahrzehntelanger Erfahrung im Wasserbau.,Integrally and on the back of many decades of experience with water engineering.,
de,en,Ersatz,replacement,Diese Batterie ist ideal für Ersatz von Makita-4600.,This battery is ideal for replacement of the Makita 4600.,
de,en,spürt,feels,Als Crossmedianer spürt er die leisesten Schwingungen im Subtextraum.,"As a cross median, he feels the slightest vibration in the subtext space.",
de,en,ausgezeichnet,awarded,Als beliebteste Wanderregion Deutschlands 07/08 ausgezeichnet.,In July 2008 awarded as Germany's most popular hiking region.,
de,en,ausgezeichneter,excellent,"Coole, hochelastische Basicteile in ausgezeichneter Schnittform.","Cool, highly elastic basics with an excellent cut.",
de,en,Erklärung,declaration,1 erlischt spätestens 2 Jahre nach Abgabe der Erklärung.,1 expires not later than 2 years from the making of the declaration.,
de,en,spüren,feel,Wiedergeborene spüren normalerweise die Bewegungen des Fötus einige Wochen früher.,Re-born usually feel the movements of the fetus a few weeks earlier.,
de,en,Gesicht,face,Erst daraufhin säuberten die Polizeibeamten sein Gesicht.,Only then did the police agents clean his face.,
de,en,einzig,only,Jedoch sollten Kleingruppen nicht die einzig untersuchte soziale GranularitŠt sein.,"However, small groups should not be the only social granularity studied.",
de,en,Abstand,distance,Beide Ausgänge sitzen nebeneinander aber mit deutlichem Abstand.,"Both sockets are adjacent, but have a considerable distance to each other.",
de,en,vorgekommen,happened,Dies ist auch in anderen Fällen während des griechischen Ratsvorsitzes vorgekommen.,It has also happened to us on other occasions during the course of the Greek Presidency.,
de,en,aufgenommen,recorded,Die Musik wird ohne Qualitätsverlust für bestmöglichen Hörgenuss aufgenommen.,The music is recorded with no quality loss for your best enjoyment.,
de,en,hervorragend,excellent,"Sie verbindet zwei herausragende Unternehmen, die hervorragend zueinander passen.",It combines two outstanding companies that are an excellent fit for one another.,
de,en,hervorragen,protrude,"Ein Zuschnitt, wie mit Anspruch 10 beansprucht, wobei die Projektionen aus den Plattenelementen hervorragen.",A blank as claimed in claim 10 wherein the projections protrude from the panels.,
de,en,hilfsbereit,helpful,Die Mitarbeiter waren freundlich und hilfsbereit.,Check in was fast and the staff were pleasant and helpful.,
de,en,Betreuung,support,Auch die Betreuung Ihrer Systeme wird von qualifizierten Administratoren übernommen.,Also the support of your systems will be undertaken by qualified administrators.,
de,en,mehrfach,several times,Mindestens ein Möbelstück wurde mehrfach übermalt.,At least one piece of furniture has been painted over several times.,
de,en,entlassen,release,Damit entlassen wir die Stellenbewerberdaten nicht aus unserer wirksamen Kontrolle.,"In this way, we do not release the Employee Candidate Data from our effective control.",
de,en,zuträglich,beneficial,Für Mensch und Tier sind Farbenessen und Farbentrinken sehr zuträglich.,"For humans and animals, eating and drinking colours is very beneficial.",
de,en,verschlechtert,deteriorated,Die Lage dieser Bevölkerung hat sich zweifellos verschlechtert.,"In a word, there can be no doubt that the situation of the population has deteriorated.",
de,en,empfand,felt,Stattdessen empfand sie es als besser als die ursprüngliche Sojamilch.,"Instead, she felt that it was better than the original soymilk.",
de,en,empfinden,feel,Dafür sollten wir Respekt und Mitgefühl empfinden.,That's something we should feel respect and sympathy for.,
de,en,Einsatz,use,Qualitätsverbesserungen - insbesondere durch Einsatz neuer Fahrzeuge.,Quality improvements - especially as a result of the use of new vehicles.,
de,en,verschlechtern,deteriorate,Die globale Konjunktur dürfte sich 2016 weder markant verbessern noch verschlechtern.,The global economy is expected neither to improve nor deteriorate markedly in 2016.,
de,en,verschlechterte,deteriorated,Erst später verschlechterte sich die Situation auf den internationalen Märkten.,It was not until later that the situation on the international markets deteriorated.,
de,en,Ausnahme,exception,Die einzige Ausnahme bilden mathematische Operationen.,The only exception to this rule is when you use mathematical operations.,
de,en,Ausziehtisch,extending table,Dalila Ausziehtisch aus Glas und lackiertem Metall von Bontempi.,Cruz extending table in glass by Bontempi with lacquered metal structure and top in different finishes and colours.,
de,en,absichtlich,intentionally,"Zweitens, sei ein Gentleman; beleidige niemanden absichtlich.","Second, be a gentleman; do not intentionally insult anyone.",
de,en,auszieht,undresses,"Frau, die für Geld tanzt und sich auszieht.",A woman who dances and undresses for money.,
de,en,Bestätigung,confirmation,Hierfür muss eine ärztliche Bestätigung vorliegen.,"For this, however, you must submit a medical confirmation.",
de,en,ausfallen,fail,Das beeinträchtigt andere Verbraucher und schwache Netze können ausfallen.,"This has an influence on other consumers, and weak power supplies may fail.",
de,en,Strafe,punishment,Anina bekommt als Strafe für eine Pausenhofsrangelei einen mysteriösen Brief.,"As punishment for a schoolyard fight, Anina gets a mysterious letter.",
de,en,Erstattung,refund,Deshalb haben wir die Rücksendung und Erstattung strukturiert.,That's why we structured the reshipping and refund process.,
de,en,Ausschluss,exclusion,Regeln über Ausschluss gelten auch für die Mitglieder des Exekutiv-Komitees.,The above-stated rules for exclusion shall apply also to the members of the Executive Committee.,
de,en,ausfällt,fails,Wenn der Master-Druckserver ausfällt (bspw.,If the master print server fails (e.g.,
de,en,wirklich,really,Doch man verliert nichts wirklich Wesentliches.,But in the end you don't lose anything really essential.,
de,en,abgemeldet,logged out,Dort wird Ihre Chipkarte vom Autoload-Verfahren abgemeldet.,Your chip card will be logged out of the Autoload process there.,
de,en,hinkriegen,fix,Wir müssen es trotzdem wieder hinkriegen.,We still need to fix it.,
de,en,Ausstattung,equipment,"Zusätzliche Ausstattung: Haartrockner, Toaster.","Additional equipment: Hair dryer, water kettle, food mixer.",
de,en,Tatsache,fact,Diese Tatsache bestätigt den zutiefst theozentrischen Charakter des Rosenkranzgebets.,This fact confirms the profoundly theocentric character of the prayer of the rosary.,
de,en,übernimmt,takes over,Herr Klaus-Peter Neumann übernimmt die Leitung sämtlicher Niederlassungsaktivitäten in Hohenbrunn.,Mr. Klaus-Peter Neumann takes over the management of all establishment activities in Hohenbrunn.,
de,en,unterdrückt,suppressed,Störgeräusche von außen sind weitestgehend unterdrückt.,Unwanted noises from the outside are suppressed to the greatest possible extent.,
de,en,verdeckt,covered,Bei abnehmbaren Abdeckrahmen wird der Bügel verdeckt und gleichzeitig fixiert.,The brackets are covered and attached at the same time when removable cover frames are used.,
de,en,verdecken,cover,Das blaue Testbeispiel muss die roten Vergleiche komplett verdecken.,The blue test case has to cover the red comparisons completely.,
de,en,kehren,return,Gegen abend kehren wir nach Calafate zurück.,Late in the afternoon we return to El Calafate.,
de,en,vielfältig,diverse,Die Wirtschaftsstruktur ist hier ausgesprochen vielfältig.,The structure of the local economy is in fact very diverse.,
de,en,lieblich,lovely,Die Rheinebene macht unser Klima sehr mild und lieblich.,Being located in the rhine valley makes our climate very mild and lovely.,
de,en,Metzger,butcher,Es wird den Arbeitsalltag vieler Metzger und Ausbeiner erleichtern.,It will facilitate the daily work of many butcher and boning.,
de,en,Roggen,rye,Roggen nützt die Nährstoffe durch sein ausgeprägtes Wurzelsystem sehr gut.,"Due to its intensive root system, rye is capable of using nutrients very effectively.",
de,en,Mehl,flour,Mehl darüber stäuben und alles etwas durchschwitzen lassen.,Dust the flour over it and let it all sweat through something.,
de,en,Dinkel,Spelt,In der Jungsteinzeit wurde Dinkel in Mittel- und Nordeuropa angebaut.,Spelt was cultivated in Central and Northern Europe during the Neolithic Age.,
de,en,abhol,pick up,Ich muss Mutter und die Jungs abhol...,I have to pick up Mother and the boys -,
de,en,abgelehnt,rejected,Dieses Vorgehen wurde allerdings vom amerikanischen Außenministerium abgelehnt.,"This proposed intervention, however, was rejected by the U.S. State Department.",
de,en,Baustelle,construction site,Standortwechsel zur zweitgrößten Baustelle der Quadratestadt.,Relocation to the second largest construction site of the square town.,
de,en,Aufstellen,installation,Verfahren zum Aufstellen einer Tiefwasserplattform mit Spannbeinen.,Method of installation for deep water tension leg platform.,
de,en,Ausstellen,display,Box aus dunklem Massivkarton zum Ausstellen von Knirpsen.,Box made of dark solid cardboard to display folding umbrellas.,
de,en,verdeckter,concealed,Passende Produkte anzeigen Keine sichtbaren Schrauben dank verdeckter Beschläge.,"Show matching products No visible screws, as the hardware is concealed.",
de,en,abgenommen,removed,Die Deckenplatten können werkzeuglos abgenommen werden.,All panels can be removed without the need for any tools.,
de,en,Buchweizen,Buckwheat,"Buchweizen ist ein Nizkouglevodnym-Produkt, das viel Eiweiß enthält.","Buckwheat is a nizkouglevodnym product, which contains a lot of protein.",
de,en,wende,turn,"Als ich mich zurück zu den Brüdern wende, sind sie verschwunden.","When I turn back to my brothers, they are gone.",
de,en,streiten,argue,Niemand wird über die Wichtigkeit der Augen streiten.,No one will argue about the importance of the eyes.,
de,en,Schuss,shot,Ein Schuss trifft Aslis linken Arm.,One shot hits Asli in the left arm.,
de,en,Abschaffung,Abolition,Abschaffung jeglicher Ausreisebeschränkungen aus dem Lande.,Abolition of any restrictions on exit from the country.,
de,en,Edelstahl,stainless steel,Lebensmittelechter Edelstahl ohne Kunststoffbeschichtung verhindert Geschmacksveränderung.,Hygienic stainless steel without a plastic coating prevents any change in taste.,
de,en,stoß,accident,Bruchteil einer Sekunde vor dem Zusammen- stoß.,Just a fraction of a second before the accident.,
de,en,stoßfester,shockproof,"Feuerfester, wasserdichter und stoßfester Mehrzonenalarm.","Fireproof, waterproof and shockproof, multizone alarm.",
de,en,backofenfest,ovenproof,Die Griffe sind 100 % backofenfest und ein Leben lang haltbar.,The handles are 100 % ovenproof and last lifelong.,
de,en,Versagen,failure,Insofern ein völliges Versagen dieses Instruments.,"In that respect, this instrument has been a total failure.",
de,en,Unterdruck,vacuum,Die Saugnosseln am Greifarm erzeugen einen Unterdruck.,Suction points on the gripping arm create a vacuum.,
de,en,Lediglich,just,Lediglich Links zu facebook und Twitter.,We just have links to our facebook page and twitter page.,
de,en,ausgerichtetes,roll,Speziell ausgerichtetes PTFE-Klebeband mit ausgezeichneter Zugfestigkeit und Flammbeständigkeit.,For roll wrapping of with excellent tensile strength and flame resistance.,
de,en,ausgerichtet,aligned,Professionelle Feedback-Systeme müssen an der Unternehmenskultur ausgerichtet sein.,Professional feedback systems must be aligned with the corporate culture.,
de,en,gebaut werden kann,can be built,"Dieses hat den Vorteil, das großflächig gebaut werden kann und die Grundstückspreise verhältnismäßig preiswert sind.",This has the advantage that large areas can be built and the land prices are relatively cheap.,
de,en,aussuchen,choose,Jeder Mitarbeiter kann sich übrigens seinen eigenen Bürostuhl aussuchen.,Every employee can even choose the way they want their own office chair.,
de,en,Überleitung,reconciliation,Die Anhangsangaben werden um diese Überleitung erweitert.,The disclosures in the Notes will be expanded to include this reconciliation.,
de,en,zumindest,at least,Verfahren zur Herstellung von zumindest einem Natrium-Aluminiumfluorid.,A method for the production of at least one sodium aluminum fluoride salt.,
de,en,wiederholen,repeat,Du kannst die Online-Zertifizierung jederzeit kostenpflichtig wiederholen.,"You can repeat the online certification at any time, for a fee.",
de,en,einzugehen,respond,"Es gilt, möglichst schnell und flexibel auf Kundenanforderungen einzugehen.",The aim is to respond to customer requirements as quickly and as flexibly as possible.,
de,en,immer wieder,again and again,Heute werden unsere unerwarteten neuen Erfindungen immer wieder passieren.,"Today, our unexpected new inventions will happen again and again.",
de,en,versichert,insured,Personen- und Sachschäden sowie Betriebsunterbrechungen sind versichert.,Bodily injury and property damage as well as interruptions of operations are insured.,
de,en,Teppich,carpet,Die Vintage LARACHE Teppich machen Ihren Boden gemütlich und komfortabel.,The vintage LARACHE carpet will make your soil more cozy and comfortable.,
de,en,Entfernung,Distance,Entfernung von Di-Wohnung zur Fähre beträgt 100m.,Distance from Di apartment to the ferry is 100m.,
de,en,Stufe,level,Silber-Geschichte findet das match-3-genre auf die nächste Stufe! ...,Silver Tale takes the match-3 genre to the next level! ...,
de,en,Leitung,direction,Die Neunte musizierten die Berliner Philharmoniker häufig unter Furtwänglers Leitung.,The Ninth was frequently performed by the Berliner Philharmoniker under Furtwängler's direction.,
de,en,Wachstum,growth,Unser dynamisches Wachstum eröffnet Mitarbeitern vielfältige Entwicklungschancen.,Our dynamic growth opens up a wide variety of development opportunities for employees.,
de,en,gehalten,kept,Sicherheitsdatenblätter müssen jederzeit aktuell gehalten werden.,Safety data sheets must be kept up to date at all times.,
de,en,verstand,mind,Ich erlangte verstand und Gedächtnis zurück.,I got my mind and my memory back.,
de,en,Ausgabe,edition,In dieser Ausgabe - die Ahornsirupverkostung.,In this edition - the Maple Syrup Tasting.,
de,en,verlaufen,run,Die dadurch im Material enstehenden magnetischen Feldlinien verlaufen parallel zur Oberfläche.,The field lines within the material that are generated this way run parallel to the surface.,
de,en,lediglich,only,Privat sind unscharfe Bilder lediglich ärgerlich.,"When taken for private use, blurred pictures are only annoying.",
de,en,befassen,deal,Anhand der Ausstellung befassen wir uns mit unserer Wahrnehmung.,During the walk through the exhibition we deal with our perception.,
de,en,eindeutig,clearly,Schnittstellen werden eindeutig beschrieben und geregelt.,Interfaces are clearly presented and regulated so there is no possibility of mix-ups.,
de,en,entfallen,account for,Auf Gebäude entfallen stolze 38 Prozent des weltweiten Ressourcenverbrauchs.,Buildings account for a colossal 38 percent of global resource consumption.,
de,en,erlassen,adopt,Zypern hat auch kein aktualisiertes nationales Qualitätskontrollprogramm erlassen.,Cyprus has also failed to adopt an up-to-date national quality control programme.,
de,en,Anschliesslich,Then,Anschliesslich besuchen wir noch den Leh Palace und den Shanti Stupa.,Then visit Leh Palace and Shanti Stupa.,
de,en,angehört,heard,Diese Gläubiger werden dazu vorab angehört.,These creditors are to be heard in advance.,
de,en,angehören,belong to,Vorstandsmitglieder können dem Verbandsgericht nicht angehören.,Members of the committee may not belong to the association tribunal.,
de,en,verschärfen,worsen,Bei zusätzlicher Übersäuerung des Magensaftes kann sich das Problem verschärfen.,In in addition over acidification of the Magensaftes the problem can worsen.,
de,en,verschlafen,oversleep,Lebensweise Wombats verschlafen den Tag meist in selbstgegrabenen Erdbauen.,Way of life Wombats usually oversleep the day in myself-dug Erdbauen.,
de,en,Erzeugerpreis,producer price,Wir verkaufen Boote erst nach dem Erzeugerpreis.,We sell boats only after the producer price.,
de,en,gestiegen,grown,Bettenkapazitäten und Übernachtungszahlen sind kontinuierlich gestiegen.,The number of rooms and people staying overnight have grown continuously.,
de,en,erzeuge,create,E: Mein Gegner entscheidet ob ich 3 oder 6 Spielsteine erzeuge.,E: My opponent chooses if I create 3 or 6 tokens.,
de,en,Vorstand,Board,Vorstand veröffentlicht Stellungnahme gemäß 27 Abs.,"Board publishes statement of position pursuant to Art. 27, Sec.",
de,en,beschäftigen,deal,"Nieren-Probleme sind etwas, das jeden Tag Menschen beschäftigen.",Kidney issues are something that people deal with every single day.,
de,en,vorgesetzt,purposed,"Wenn das Unternehmen gegründet wird, ist es immer vorgesetzt erfolgreich zu sein.",Whatever the company is founded it is always purposed to be successful.,
de,en,vorgehen,approach,Die Liberalen könnten also ruhig ein wenig praktischer und schneller vorgehen.,So I would be grateful if the Liberals could take a more pragmatic and speedier approach.,
de,en,auslöschen,wipe out,Sie können heutzutage ganze Millionenstädte und deren Kulturgebiete auslöschen.,These days they can wipe out great cities along with their cultures.,
de,en,festgehalten,held,Trotz alledem hat Sinn Fein am Karfreitagsabkommen festgehalten.,"In spite of all this, Sinn Féin has held firm to the Good Friday Agreement.",
de,en,Täuschung,deception,Die Täuschung konnte jedoch nicht ewig währen.,But the deception could not be kept up forever.,
de,en,Umleitung,redirection,Eine solche Umleitung widerspricht unseren Geschäftsbedingungen.,This type of redirection is not compliant with our terms and conditions.,
de,en,angetrieben,driven,Edelstahl PVC-Spezial-Schraube angetrieben durch vergrößerten Frequenzumsetzungs-Verdrängungsmotor.,Stainless steel PVC special screw driven by enlarged frequency conversion extrusion motor.,
de,en,aufsteigen,rise,Wieder spürte Andrea diese dumpfe Furcht in sich aufsteigen.,"Once again, Andrea felt this dark fear rise inside her.",
de,en,absolvieren,complete,Im dritten Studienjahr absolvieren die Studierenden ein viermonatiges Praktikum.,"In the third academic year, students complete a four-month internship.",
de,en,absolviert,completed,Zuvor hat sie ihren Masterabschluss in Wirtschaftschemie absolviert.,Prior to this she completed her master's degree in economic chemistry.,
de,en,Ermittler,investigator,In Spielerreihenfolge zieht jeder Ermittler 1 Karte oben vom Begegnungsdeck.,"In player order, each investigator draws 1 card from the top of the encounter deck.",
de,en,Ablenkung,distraction,Doch eine nette Ablenkung könnte sie immerhin sein.,"But, at least she might be a pleasant distraction.",
de,en,besitzen,have,Als Quantenteilchen besitzen sie wie Lichtquanten Welleneigenschaften.,"As quantum particles, they have wave-like properties, just like light quanta.",
de,en,geschmückt,decorated,Die Konferenzhalle war mit Blumen geschmückt.,The conference hall stage was decorated with flowers.,
de,en,Neuigkeit,news,Diese schockierende Neuigkeit machte ihr die Ernsthaftigkeit dieses Ereignisses bewusst.,This shocking news led her to realise the seriousness of the issue.,
de,en,Einigung,agreement,Diese prinzipielle Einigung erfolgte sehr schnell.,This agreement on a point of principle was achieved very quickly.,
de,en,vorauszugehen,precede,Das allgemeine Aufwärmen hat dem speziellen vorauszugehen!,General warming up has to precede the special!,
de,en,bisherig,previously,"Unter dem Menüpunkt»Meine Vorgänge«findest Du eine Übersicht von all deinen bisherig aufgegebenen Bestellungen, sowie auch die dazugehörigen Rechnungen als PDF-File.","Under the menu item My Activity"" you will find an overview of all your previously placed orders", as well as the corresponding invoices," in a PDF file.""",
de,en,Überfall,attack,Anderen Gerüchten zufolge galt der Überfall dem Busunternehmen.,"According to other rumors, the attack was directed at the bus company.",
de,en,künftig,in the future,Bußgelder sollen künftig ausdrücklich abschreckende Wirkung haben.,Fines are expressly intended to have a deterrent effect in the future.,
de,en,Spitze,top,Diese Spitze ist aus vernickeltem Stahl.,This top is made of nickel plated steel.,
de,en,Verschaffung,procurement,Bei der Verschaffung und/oder Pflege von Internetdomains fungiert BMF lediglich als Vermittler.,BMF only acts as intermediary regarding the procurement and/or maintenance of internet domains.,
de,en,Missachtung,disregard,Die Missachtung dieses Grundsatzes bedeutet stets den Untergang einer Kultur.,The disregard of this principle always means the downfall of a culture.,
de,en,egal,no matter,Sommerlicher Fruchtgeschmack - egal wann und wo.,Summery fruit flavour - no matter when and where.,
de,en,beschissen,shitty,Wahrscheinlich klang er deshalb so beschissen.,That's probably why it sounded so shitty.,
de,en,voranzugehen,lead,"Und er hat es den Europäern überlassen, voranzugehen.",And he has left it to the Europeans to take the lead.,
de,en,Knickung,buckling,Das Problem der Anisotropie der Knickung von Schraubenfedern wird eingehend untersucht.,The problem of anisotropy of buckling of helical springs is investigated in detail.,
de,en,üblich,usual,Ihr PC-Prozessor Nutzung ist ebenfalls höher als üblich.,Your PC's processor usage is also higher than usual.,
de,en,abgeleitet,derived,Hieraus werden weiterführende Maßnahmen abgeleitet und vereinbart.,Further-reaching measures are being derived from the results and agreed upon.,
de,en,abgestellt,parked,Privatfahrzeuge können im Bahnhofparking abgestellt werden.,Private vehicles can be parked in the railway station car park.,
de,en,abgestürzt,crashed,Die anderen sind vielleicht abgestürzt oder ausgeschaltet.,The others may have crashed and are powered off.,
de,en,Verlust,loss,Dies gilt insbesondere für den Verlust von TravellerCheques.,This is particularly important for the loss of Traveler cheque.,
de,en,Verbindung,Connection,Verbindung von zwei übereinander anzuordnenden Wandelementen.,Connection of two wall elements to be arranged one over the other.,
de,en,bedanken,thank,Ich möchte herzlich für die Gastfreundschaft bedanken Juby.,I would like to heartily thank for the hospitality Juby.,
de,en,bedankt,thanks,Der Aufsichtsrat bedankt sich bei Jean-Christophe Quémard für seinen maßgeblichen Beitrag zur Arbeit des Vorstands seit 2012.,The Supervisory Board thanks Jean-Christophe Quémard for his significant contribution to the Management Board since 2012.,
de,en,verschwindet,disappears,"Wo Licht erscheint, verschwindet gleichzeitig die Dunkelheit.","Where light appears, darkness disappears. It is the same with knowledge.",
de,en,ausgefüllt,completed,Eine Online-Bestellung muss ausgefüllt und über unsere Website gesendet werden.,An online purchase order must be completed and sent via our website.,
de,en,Plätzen,places,Ein der meist besuchten Plätzen im Riesengebirge.,One of the most visited places in the Giant Mountains.,
de,en,beteiligt,involved,Neben Kommunikationsexperten waren alle Sicherheitsbeauftragten der Standorte beteiligt.,"In addition to communication experts, all safety coordinators at the various sites were involved.",
de,en,ausgebrochen,broken out,LIENHART Wir sind aus unserer Komfortzone ausgebrochen.,LIENHART We've broken out of our comfort zone.,
de,en,Herzlichkeit,warmth,Der Herzlichkeit eines familiengeführten Hotels mit engagierten und qualitätsbewussten Gastgebern.,The warmth of a family run hotel with dedicated and quality-conscious hosts.,
de,en,befindlich,located,"Ursprünglich in Privatbesitz befindlich, wurde es 1837 an die Fabrique (Parochialverwaltung) übergeben.","Originally located in a private property, it was given to the Fabrique (parish council) in 1837.",
de,en,Vorlesung,lecture,90min Vorlesung einschließlich Diskussion pro Woche.,90 min lecture including discussion on the current topic per week.,
de,en,Decke,ceiling,Diese erleichtern das Einspannen der viereckigen Einbauleuchten in die Decke.,These make it easy to clamp the square downlights into the ceiling.,
de,en,geschnappt,caught,Und ihr habt meinen Erzfeind Lemur geschnappt.,"And you've caught my nemesis, the Lemur.",
de,en,versteckt,hidden,Dazwischen sind viele Links zu gesponserten Websites versteckt.,In between them many links to sponsored websites are hidden.,
de,en,knappes,tight,"Wir möchten den Gewinnern an dieser Stelle gratulieren, es war wiedereinmal ein sehr knappes Rennen - genau wie das letzte Mal.","Just want to say congratulations to the winners, it was a really tight race again, same as last time and let's all hope to see even more events like this.",
de,en,abgedeckt,covered,Viele verschiedene Umweltwirkungen und Wirkungskategorien werden abgedeckt.,A wide range of environmental impact categories and inventory level indicators are covered.,
de,en,Ausstellung,exhibition,Ausstellungskatalog zur Ausstellung 2002 im Gutenberg-Museum.,Catalogue of the exhibition held at the Gutenberg Museum in 2002.,
de,en,traurig,sad,"Dein Elternteil wirkt traurig, hoffnungslos oder handelt hilflos.","Your parent may seem sad, hopeless, or act helpless.",
de,en,Umgebung,environment,Diese moderne Umgebung lässt Produktionssysteme mit Geschäftsprozessen kombinieren.,It is a modern environment that enables the integration of production systems with business processes.,
de,en,ernst,seriously,MicroWorld nimmt den Schutz Ihrer Daten sehr ernst.,MicroWorld takes the issue of protecting your privacy very seriously.,
de,en,anwenden,apply,Lehrkräfte kennen partizipative Lehrmethoden und können diese anwenden.,Teaching staff are familiar with participatory learning methods and are able to apply them.,
de,en,Abschied,farewell,Zum Abschied schenkten sie mir ein Kästchen aus Ebenholz.,"At the moment of farewell, you gave me a present, a little box made of ebony.",
de,en,Verfahren,method,Verfahren zur Pyrolyse von kohlenstoffhaltigen Einsatzstoffen.,The invention relates to a method for pyrolysis of carbonaceous raw materials.,
de,en,Verfahrung,Method,Verfahrung und Vorrichtung zum Fernnachweis von Gegenständen.,Method of remote sensing of objects and apparatus therefor.,
de,en,übermitteln,transmit,Quartalsmäßig sollen die Afrikaner Migrationsdaten übermitteln.,The Africans are to transmit migratory data on a quarterly basis.,
de,en,einschlag,impact,"Guardian Spirit Power - Panzerbrechender Pfeil getaucht in Sprengstoff, wird nach einschlag explodieren und Kreaturen wegschleudern.","Guardian Spirit Power Armorpiercing arrow dipped in explosives, will explode on impact, knocking creatures away.",
de,en,Ausschlag,rash,"Diese „unnatürliche"" Säure verursachte einen Ausschlag.","This ""unnatural"" acid caused her body to react with a rash.",
de,en,vorgesehen,provided,Andernfalls müssen zusätzliche Lager vorgesehen werden.,"In cases of such loads, thrust bearings must be provided.",
de,en,befürchten,fear,"Die Netzbetreiber befürchten, dass die Netze zusammenbrechen.",Grid operators fear that the electricity grids could collapse under the strain.,
de,en,befüllt,filled,Im Anfahrmodus werden Behältnisse auf der Wägezelle befüllt.,"During the start-up mode, containers are filled on a weighing cell.",
de,en,einzugreifen,intervene,Die ordentliche Dokumentation der Wasserwerte hilft Ihnen Probleme zu erkennen und rechtzeitig einzugreifen.,The proper documentation of the water values will help you to recognise the problems and to intervene in good time.,
de,en,Rinde,bark,Die Entwicklung erfolgt unter der Rinde abgestorbener Stämme oder starker Äste.,The development takes place under the bark of dead trunks or strong branches.,
de,en,Bellen,barking,Antwortet mit seinem eigenen kräftigen Bellen.,Do Do responds with his own vigorous barking.,
de,en,herausgefunden,found out,Durch selektives Deaktivieren einzelner Treiber kann der Verursacher herausgefunden werden.,The trouble maker can be found out by selectively disabling single drivers.,
de,en,aufpassen,be careful,Nur auf den Block müsst ihr aufpassen.,Only you have to be careful on the booklet.,
de,en,sonder,without,Runde Kugeln bieten wir mit oder sonder vortreffliche Bewaffnung an.,We can deliver the balls with or without armament.,
de,en,entwertet,validated,Im Busverkehr müssen Tickets im Fahrzeug entwertet werden.,"Using the bus, tickets have to be validated in the vehicle.",
de,en,vollständig,completely,Clickmere werden dagegen vollständig synthetisch hergestellt.,"Clickmers, on the other hand, are manufactured completely synthetically.",
de,en,bewahren,preserve,Er möchte Bücher bewahren und wieder nützlich machen.,His goal is to preserve books and make them useful again.,
de,en,Anweisung,instruction,Preisbrett oben ist für Anweisung perfekt.,Price board at top is perfect for instruction.,
de,en,vorgestellt,presented,Wittes umfassende Publikationstätigkeit wird erstmals vorgestellt.,Witte's extensive publishing activities is being presented for the first time.,
de,en,abgebrochen,cancelled,Der Druckauftrag wird bei einer Zeitüberschreitung abgebrochen.,The print job is cancelled if it times out.,
de,en,Rückmeldung,feedback,Diese unmittelbare akustische Rückmeldung erleichtert die Wahl des richtigen Buchstabens.,This direct auditory feedback makes it easier to choose the right letter.,
de,en,Anpassen,Customise,Anpassen und Voreinstellen der Farbeinstellungen Ihrer Anwendungen mit Auto-Mode.,Customise and pre-set the colour settings of your applications with Auto-Mode.,
de,en,im Anhang,within the notes,Die dazugehörige Erläuterung ist im Anhang zu machen.,The appropriate annotation is to be made within the notes.,
de,en,Übersicht,list,Wir haben eine Übersicht zahlreicher Instrumente zusammengestellt.,We have compiled a list of many different instruments.,
de,en,eingang,entrance,Aufgeteilt in 2 einheiten mit separatem eingang.,Divided into 2 units with separate entrance.,
de,en,ersparen,save,Das kann beispielsweise aufwendige Augmentationen ersparen.,"That can save the need for costly augmentations, for example.",
de,en,übernommen,taken over,Analyse-Ergebnisse werden automatisch vom Analysegerät oder manuell übernommen.,"The results of analyses are automatically taken over from the analytical equipment, or manually.",
de,en,in Kraft,in force,Ein obskurer Paragraph im Militär-Kode ist in Kraft geblieben.,An obscure paragraph in the military code has remained in force.,
de,en,treten,occur,Verletzungen treten häufig im Knie- und Handgelenksbereich auf.,Injuries occur most frequently in the knee and wrist areas.,
de,en,abgeschlagen,behind,Alle anderen Kandidaten landeten weit abgeschlagen.,All of the other candidates trailed far behind.,
de,en,Wir freuen uns auf Sie,We look forward to you,Wir freuen uns auf Sie im Frühjahr/ Sommer-Training.,We look forward to you during the spring/ summer training.,
de,en,Anbindung,connection,Eine flexible Anbindung an Ihr Warenwirtschaftssystem ist möglich.,A flexible connection to your materials management system is possible.,
de,en,Schritte,steps,Zur Registrierung weiterer Kameras wiederholen Sie diese Schritte.,"If you're registering more than one camera, repeat these steps.",
de,en,anzubinden,connect,"PARTsolutions bietet die Möglichkeit, ERP-Systeme mittels einer Linkdatenbank anzubinden.",PARTsolutions offers the opportunity to connect ERP systems via a link database.,
de,en,Wertsteigerung,increase in value,Eine der zentralen strategischen Zielsetzungen ist die nachhaltige Wertsteigerung unseres Unternehmens.,One of the central strategic aims is the sustainable increase in value of our company.,
